infProb,recProb,numvert,degrees,iteration,totalinf,newinf,newrec
0.5,0.5,5000,16,1,35,30,1
0.5,0.5,5000,16,2,288,253,17
0.5,0.5,5000,16,3,1889,1601,145
0.5,0.5,5000,16,4,4777,2888,855
0.5,0.5,5000,16,5,4998,221,1902
0.5,0.5,5000,16,6,5000,2,1037
0.5,0.5,5000,16,7,5000,0,520
0.5,0.5,5000,16,8,5000,0,271
0.5,0.5,5000,16,9,5000,0,119
0.5,0.5,5000,16,10,5000,0,70
0.5,0.5,5000,16,11,5000,0,31
0.5,0.5,5000,16,12,5000,0,18
0.5,0.5,5000,16,13,5000,0,8
0.5,0.5,5000,16,14,5000,0,3
0.5,0.5,5000,16,15,5000,0,1
0.5,0.5,5000,16,16,5000,0,0
0.5,0.5,5000,16,17,5000,0,1
0.5,0.5,5000,16,18,5000,0,1
0.5,0.5,5000,16,19,5000,0,0
0.5,0.5,5000,16,20,5000,0,0
0.5,0.5,5000,16,21,5000,0,0
0.5,0.5,5000,16,22,5000,0,0
0.5,0.5,5000,16,23,5000,0,0
0.5,0.5,5000,16,24,5000,0,0
0.5,0.5,5000,16,25,5000,0,0
0.5,0.5,5000,16,26,5000,0,0
0.5,0.5,5000,16,27,5000,0,0
0.5,0.75,5000,16,1,41,36,3
0.5,0.75,5000,16,2,314,273,30
0.5,0.75,5000,16,3,1985,1671,217
0.5,0.75,5000,16,4,4783,2798,1288
0.5,0.75,5000,16,5,5000,217,2435
0.5,0.75,5000,16,6,5000,0,797
0.5,0.75,5000,16,7,5000,0,174
0.5,0.75,5000,16,8,5000,0,41
0.5,0.75,5000,16,9,5000,0,8
0.5,0.75,5000,16,10,5000,0,5
0.5,0.75,5000,16,11,5000,0,1
0.5,0.75,5000,16,12,5000,0,1
0.5,0.75,5000,16,13,5000,0,0
0.5,0.75,5000,16,14,5000,0,0
0.5,0.75,5000,16,15,5000,0,0
0.5,0.75,5000,16,16,5000,0,0
0.5,0.75,5000,16,17,5000,0,0
0.5,0.75,5000,16,18,5000,0,0
0.5,0.75,5000,16,19,5000,0,0
0.5,0.75,5000,16,20,5000,0,0
0.5,0.75,5000,16,21,5000,0,0
0.75,0.25,5000,16,1,63,58,2
0.75,0.25,5000,16,2,707,644,10
0.75,0.25,5000,16,3,4109,3402,161
0.75,0.25,5000,16,4,5000,891,981
0.75,0.25,5000,16,5,5000,0,952
0.75,0.25,5000,16,6,5000,0,729
0.75,0.25,5000,16,7,5000,0,526
0.75,0.25,5000,16,8,5000,0,429
0.75,0.25,5000,16,9,5000,0,301
0.75,0.25,5000,16,10,5000,0,216
0.75,0.25,5000,16,11,5000,0,158
0.75,0.25,5000,16,12,5000,0,139
0.75,0.25,5000,16,13,5000,0,101
0.75,0.25,5000,16,14,5000,0,70
0.75,0.25,5000,16,15,5000,0,57
0.75,0.25,5000,16,16,5000,0,43
0.75,0.25,5000,16,17,5000,0,29
0.75,0.25,5000,16,18,5000,0,23
0.75,0.25,5000,16,19,5000,0,17
0.75,0.25,5000,16,20,5000,0,20
0.75,0.25,5000,16,21,5000,0,10
0.75,0.25,5000,16,22,5000,0,6
0.75,0.25,5000,16,23,5000,0,8
0.75,0.25,5000,16,24,5000,0,3
0.75,0.25,5000,16,25,5000,0,1
0.75,0.25,5000,16,26,5000,0,0
0.75,0.25,5000,16,27,5000,0,2
0.75,0.25,5000,16,28,5000,0,1
0.75,0.25,5000,16,29,5000,0,1
0.75,0.25,5000,16,30,5000,0,1
0.75,0.25,5000,16,31,5000,0,1
0.75,0.25,5000,16,32,5000,0,1
0.75,0.25,5000,16,33,5000,0,0
0.75,0.25,5000,16,34,5000,0,1
0.75,0.25,5000,16,35,5000,0,0
0.75,0.25,5000,16,36,5000,0,0
0.75,0.25,5000,16,37,5000,0,0
0.75,0.25,5000,16,38,5000,0,0
0.75,0.25,5000,16,39,5000,0,0
0.75,0.25,5000,16,40,5000,0,0
0.75,0.25,5000,16,41,5000,0,0
0.75,0.25,5000,16,42,5000,0,0
0.75,0.25,5000,16,43,5000,0,0
0.75,0.5,5000,16,1,60,55,2
0.75,0.5,5000,16,2,666,606,26
0.75,0.5,5000,16,3,4002,3336,316
0.75,0.5,5000,16,4,5000,998,1840
0.75,0.5,5000,16,5,5000,0,1481
0.75,0.5,5000,16,6,5000,0,674
0.75,0.5,5000,16,7,5000,0,334
0.75,0.5,5000,16,8,5000,0,143
0.75,0.5,5000,16,9,5000,0,94
0.75,0.5,5000,16,10,5000,0,47
0.75,0.5,5000,16,11,5000,0,22
0.75,0.5,5000,16,12,5000,0,9
0.75,0.5,5000,16,13,5000,0,8
0.75,0.5,5000,16,14,5000,0,1
0.75,0.5,5000,16,15,5000,0,0
0.75,0.5,5000,16,16,5000,0,1
0.75,0.5,5000,16,17,5000,0,0
0.75,0.5,5000,16,18,5000,0,1
0.75,0.5,5000,16,19,5000,0,1
0.75,0.5,5000,16,20,5000,0,0
0.75,0.5,5000,16,21,5000,0,0
0.75,0.5,5000,16,22,5000,0,0
0.75,0.5,5000,16,23,5000,0,0
0.75,0.5,5000,16,24,5000,0,0
0.75,0.5,5000,16,25,5000,0,0
0.75,0.5,5000,16,26,5000,0,0
0.75,0.5,5000,16,27,5000,0,0
0.75,0.5,5000,16,28,5000,0,0
0.75,0.75,5000,16,1,68,63,3
0.75,0.75,5000,16,2,763,695,55
0.75,0.75,5000,16,3,4216,3453,530
0.75,0.75,5000,16,4,4999,783,2737
0.75,0.75,5000,16,5,5000,1,1243
0.75,0.75,5000,16,6,5000,0,315
0.75,0.75,5000,16,7,5000,0,86
0.75,0.75,5000,16,8,5000,0,27
0.75,0.75,5000,16,9,5000,0,2
0.75,0.75,5000,16,10,5000,0,1
0.75,0.75,5000,16,11,5000,0,1
0.75,0.75,5000,16,12,5000,0,0
0.75,0.75,5000,16,13,5000,0,0
0.75,0.75,5000,16,14,5000,0,0
0.75,0.75,5000,16,15,5000,0,0
0.75,0.75,5000,16,16,5000,0,0
0.75,0.75,5000,16,17,5000,0,0
0.75,0.75,5000,16,18,5000,0,0
0.75,0.75,5000,16,19,5000,0,0
0.75,0.75,5000,16,20,5000,0,0
0.25,0.25,10000,2,1,8,3,1
0.25,0.25,10000,2,2,8,0,3
0.25,0.25,10000,2,3,9,1,2
0.25,0.25,10000,2,4,11,2,0
0.25,0.25,10000,2,5,13,2,2
0.25,0.25,10000,2,6,13,0,1
0.25,0.25,10000,2,7,13,0,1
0.25,0.25,10000,2,8,14,1,1
0.25,0.25,10000,2,9,14,0,0
0.25,0.25,10000,2,10,15,1,0
0.25,0.25,10000,2,11,15,0,1
0.25,0.25,10000,2,12,16,1,1
0.25,0.25,10000,2,13,17,1,1
0.25,0.25,10000,2,14,18,1,1
0.25,0.25,10000,2,15,18,0,0
0.25,0.25,10000,2,16,20,2,0
0.25,0.25,10000,2,17,23,3,1
0.25,0.25,10000,2,18,25,2,4
0.25,0.25,10000,2,19,29,4,2
0.25,0.25,10000,2,20,32,3,1
0.25,0.25,10000,2,21,37,5,2
0.25,0.25,10000,2,22,40,3,3
0.25,0.25,10000,2,23,44,4,4
0.25,0.25,10000,2,24,50,6,5
0.25,0.25,10000,2,25,54,4,1
0.25,0.25,10000,2,26,57,3,3
0.25,0.25,10000,2,27,63,6,5
0.25,0.25,10000,2,28,68,5,5
0.25,0.25,10000,2,29,74,6,6
0.25,0.25,10000,2,30,77,3,6
0.25,0.25,10000,2,31,84,7,6
0.25,0.25,10000,2,32,89,5,2
0.25,0.25,10000,2,33,95,6,3
0.25,0.25,10000,2,34,101,6,5
0.25,0.25,10000,2,35,110,9,6
0.25,0.25,10000,2,36,121,11,8
0.25,0.25,10000,2,37,135,14,6
0.25,0.25,10000,2,38,152,17,6
0.25,0.25,10000,2,39,169,17,16
0.25,0.25,10000,2,40,185,16,11
0.25,0.25,10000,2,41,206,21,6
0.25,0.25,10000,2,42,227,21,13
0.25,0.25,10000,2,43,256,29,19
0.25,0.25,10000,2,44,279,23,20
0.25,0.25,10000,2,45,300,21,25
0.25,0.25,10000,2,46,316,16,22
0.25,0.25,10000,2,47,339,23,20
0.25,0.25,10000,2,48,360,21,20
0.25,0.25,10000,2,49,377,17,17
0.25,0.25,10000,2,50,399,22,28
0.25,0.25,10000,2,51,420,21,17
0.25,0.25,10000,2,52,446,26,29
0.25,0.25,10000,2,53,477,31,11
0.25,0.25,10000,2,54,506,29,24
0.25,0.25,10000,2,55,538,32,20
0.25,0.25,10000,2,56,576,38,27
0.25,0.25,10000,2,57,617,41,29
0.25,0.25,10000,2,58,662,45,33
0.25,0.25,10000,2,59,709,47,30
0.25,0.25,10000,2,60,756,47,49
0.25,0.25,10000,2,61,804,48,38
0.25,0.25,10000,2,62,850,46,47
0.25,0.25,10000,2,63,897,47,55
0.25,0.25,10000,2,64,952,55,43
0.25,0.25,10000,2,65,993,41,42
0.25,0.25,10000,2,66,1044,51,45
0.25,0.25,10000,2,67,1095,51,44
0.25,0.25,10000,2,68,1150,55,55
0.25,0.25,10000,2,69,1206,56,53
0.25,0.25,10000,2,70,1265,59,44
0.25,0.25,10000,2,71,1334,69,46
0.25,0.25,10000,2,72,1380,46,65
0.25,0.25,10000,2,73,1431,51,50
0.25,0.25,10000,2,74,1489,58,43
0.25,0.25,10000,2,75,1543,54,63
0.25,0.25,10000,2,76,1603,60,52
0.25,0.25,10000,2,77,1658,55,58
0.25,0.25,10000,2,78,1702,44,61
0.25,0.25,10000,2,79,1756,54,55
0.25,0.25,10000,2,80,1799,43,45
0.25,0.25,10000,2,81,1851,52,54
0.25,0.25,10000,2,82,1898,47,58
0.25,0.25,10000,2,83,1935,37,46
0.25,0.25,10000,2,84,1973,38,38
0.25,0.25,10000,2,85,2017,44,49
0.25,0.25,10000,2,86,2056,39,44
0.25,0.25,10000,2,87,2090,34,41
0.25,0.25,10000,2,88,2131,41,39
0.25,0.25,10000,2,89,2169,38,32
0.25,0.25,10000,2,90,2199,30,33
0.25,0.25,10000,2,91,2230,31,45
0.25,0.25,10000,2,92,2268,38,50
0.25,0.25,10000,2,93,2303,35,35
0.25,0.25,10000,2,94,2328,25,34
0.25,0.25,10000,2,95,2351,23,34
0.25,0.25,10000,2,96,2378,27,42
0.25,0.25,10000,2,97,2397,19,31
0.25,0.25,10000,2,98,2419,22,26
0.25,0.25,10000,2,99,2436,17,27
0.25,0.25,10000,2,100,2454,18,22
0.25,0.25,10000,2,101,2472,18,23
0.25,0.25,10000,2,102,2495,23,20
0.25,0.25,10000,2,103,2509,14,21
0.25,0.25,10000,2,104,2526,17,19
0.25,0.25,10000,2,105,2544,18,16
0.25,0.25,10000,2,106,2563,19,13
0.25,0.25,10000,2,107,2575,12,18
0.25,0.25,10000,2,108,2597,22,20
0.25,0.25,10000,2,109,2613,16,19
0.25,0.25,10000,2,110,2628,15,21
0.25,0.25,10000,2,111,2638,10,20
0.25,0.25,10000,2,112,2650,12,12
0.25,0.25,10000,2,113,2661,11,16
0.25,0.25,10000,2,114,2674,13,11
0.25,0.25,10000,2,115,2685,11,14
0.25,0.25,10000,2,116,2704,19,9
0.25,0.25,10000,2,117,2715,11,15
0.25,0.25,10000,2,118,2729,14,16
0.25,0.25,10000,2,119,2745,16,12
0.25,0.25,10000,2,120,2752,7,12
0.25,0.25,10000,2,121,2766,14,14
0.25,0.25,10000,2,122,2775,9,12
0.25,0.25,10000,2,123,2782,7,10
0.25,0.25,10000,2,124,2789,7,13
0.25,0.25,10000,2,125,2794,5,12
0.25,0.25,10000,2,126,2797,3,5
0.25,0.25,10000,2,127,2802,5,5
0.25,0.25,10000,2,128,2809,7,9
0.25,0.25,10000,2,129,2816,7,5
0.25,0.25,10000,2,130,2824,8,8
0.25,0.25,10000,2,131,2830,6,4
0.25,0.25,10000,2,132,2838,8,6
0.25,0.25,10000,2,133,2843,5,14
0.25,0.25,10000,2,134,2849,6,5
0.25,0.25,10000,2,135,2853,4,6
0.25,0.25,10000,2,136,2864,11,7
0.25,0.25,10000,2,137,2872,8,6
0.25,0.25,10000,2,138,2879,7,8
0.25,0.25,10000,2,139,2885,6,7
0.25,0.25,10000,2,140,2896,11,7
0.25,0.25,10000,2,141,2902,6,7
0.25,0.25,10000,2,142,2910,8,3
0.25,0.25,10000,2,143,2915,5,13
0.25,0.25,10000,2,144,2918,3,7
0.25,0.25,10000,2,145,2921,3,3
0.25,0.25,10000,2,146,2924,3,7
0.25,0.25,10000,2,147,2928,4,6
0.25,0.25,10000,2,148,2930,2,5
0.25,0.25,10000,2,149,2932,2,4
0.25,0.25,10000,2,150,2933,1,3
0.25,0.25,10000,2,151,2934,1,5
0.25,0.25,10000,2,152,2935,1,1
0.25,0.25,10000,2,153,2936,1,1
0.25,0.25,10000,2,154,2936,0,3
0.25,0.25,10000,2,155,2936,0,1
0.25,0.25,10000,2,156,2936,0,0
0.25,0.25,10000,2,157,2936,0,0
0.25,0.25,10000,2,158,2936,0,0
0.25,0.25,10000,2,159,2936,0,0
0.25,0.25,10000,2,160,2936,0,1
0.25,0.25,10000,2,161,2936,0,0
0.25,0.25,10000,2,162,2936,0,0
0.25,0.25,10000,2,163,2936,0,0
0.25,0.25,10000,2,164,2936,0,0
0.25,0.25,10000,2,165,2936,0,0
0.25,0.25,10000,2,166,2936,0,0
0.25,0.25,10000,2,167,2936,0,0
0.25,0.25,10000,2,168,2936,0,0
0.25,0.25,10000,2,169,2936,0,0
0.25,0.25,10000,2,170,2936,0,1
0.25,0.25,10000,2,171,2936,0,0
0.25,0.25,10000,2,172,2936,0,0
0.25,0.25,10000,2,173,2936,0,0
0.25,0.25,10000,2,174,2936,0,0
0.25,0.25,10000,2,175,2936,0,0
0.25,0.25,10000,2,176,2936,0,0
0.25,0.25,10000,2,177,2936,0,0
0.25,0.25,10000,2,178,2936,0,0
0.25,0.25,10000,2,179,2936,0,0
0.25,0.5,10000,2,1,6,1,3
0.25,0.5,10000,2,2,9,3,2
0.25,0.5,10000,2,3,10,1,4
0.25,0.5,10000,2,4,11,1,0
0.25,0.5,10000,2,5,12,1,1
0.25,0.5,10000,2,6,13,1,1
0.25,0.5,10000,2,7,14,1,2
0.25,0.5,10000,2,8,14,0,0
0.25,0.5,10000,2,9,14,0,1
0.25,0.5,10000,2,10,14,0,0
0.25,0.5,10000,2,11,14,0,0
0.25,0.5,10000,2,12,14,0,0
0.25,0.5,10000,2,13,14,0,0
0.25,0.5,10000,2,14,14,0,0
0.25,0.5,10000,2,15,14,0,0
0.25,0.5,10000,2,16,14,0,0
0.25,0.5,10000,2,17,14,0,0
0.25,0.5,10000,2,18,14,0,0
0.25,0.75,10000,2,1,7,2,4
0.25,0.75,10000,2,2,8,1,2
0.25,0.75,10000,2,3,10,2,2
0.25,0.75,10000,2,4,10,0,1
0.25,0.75,10000,2,5,10,0,1
0.25,0.75,10000,2,6,10,0,0
0.25,0.75,10000,2,7,10,0,0
0.25,0.75,10000,2,8,10,0,0
0.25,0.75,10000,2,9,10,0,0
0.25,0.75,10000,2,10,10,0,0
0.25,0.75,10000,2,11,10,0,0
0.25,0.75,10000,2,12,10,0,0
0.25,0.75,10000,2,13,10,0,0
0.25,0.75,10000,2,14,10,0,0
0.5,0.25,10000,2,1,8,3,2
0.5,0.25,10000,2,2,14,6,3
0.5,0.25,10000,2,3,22,8,1
0.5,0.25,10000,2,4,30,8,3
0.5,0.25,10000,2,5,45,15,8
0.5,0.25,10000,2,6,57,12,5
0.5,0.25,10000,2,7,84,27,11
0.5,0.25,10000,2,8,114,30,10
0.5,0.25,10000,2,9,158,44,13
0.5,0.25,10000,2,10,214,56,25
0.5,0.25,10000,2,11,297,83,34
0.5,0.25,10000,2,12,412,115,37
0.5,0.25,10000,2,13,563,151,63
0.5,0.25,10000,2,14,780,217,79
0.5,0.25,10000,2,15,1035,255,117
0.5,0.25,10000,2,16,1382,347,178
0.5,0.25,10000,2,17,1773,391,201
0.5,0.25,10000,2,18,2267,494,248
0.5,0.25,10000,2,19,2752,485,303
0.5,0.25,10000,2,20,3288,536,360
0.5,0.25,10000,2,21,3815,527,412
0.5,0.25,10000,2,22,4276,461,403
0.5,0.25,10000,2,23,4683,407,436
0.5,0.25,10000,2,24,5088,405,421
0.5,0.25,10000,2,25,5402,314,423
0.5,0.25,10000,2,26,5655,253,402
0.5,0.25,10000,2,27,5841,186,359
0.5,0.25,10000,2,28,5995,154,318
0.5,0.25,10000,2,29,6111,116,248
0.5,0.25,10000,2,30,6208,97,262
0.5,0.25,10000,2,31,6264,56,184
0.5,0.25,10000,2,32,6308,44,170
0.5,0.25,10000,2,33,6347,39,152
0.5,0.25,10000,2,34,6372,25,120
0.5,0.25,10000,2,35,6386,14,93
0.5,0.25,10000,2,36,6399,13,63
0.5,0.25,10000,2,37,6408,9,65
0.5,0.25,10000,2,38,6412,4,37
0.5,0.25,10000,2,39,6418,6,30
0.5,0.25,10000,2,40,6422,4,27
0.5,0.25,10000,2,41,6422,0,20
0.5,0.25,10000,2,42,6423,1,17
0.5,0.25,10000,2,43,6423,0,21
0.5,0.25,10000,2,44,6423,0,8
0.5,0.25,10000,2,45,6423,0,8
0.5,0.25,10000,2,46,6423,0,7
0.5,0.25,10000,2,47,6423,0,2
0.5,0.25,10000,2,48,6423,0,4
0.5,0.25,10000,2,49,6423,0,2
0.5,0.25,10000,2,50,6423,0,1
0.5,0.25,10000,2,51,6423,0,5
0.5,0.25,10000,2,52,6423,0,1
0.5,0.25,10000,2,53,6423,0,1
0.5,0.25,10000,2,54,6423,0,0
0.5,0.25,10000,2,55,6423,0,0
0.5,0.25,10000,2,56,6423,0,0
0.5,0.25,10000,2,57,6423,0,0
0.5,0.25,10000,2,58,6423,0,0
0.5,0.25,10000,2,59,6423,0,0
0.5,0.25,10000,2,60,6423,0,0
0.5,0.25,10000,2,61,6423,0,0
0.5,0.25,10000,2,62,6423,0,0
0.5,0.5,10000,2,1,7,2,4
0.5,0.5,10000,2,2,11,4,1
0.5,0.5,10000,2,3,15,4,3
0.5,0.5,10000,2,4,19,4,5
0.5,0.5,10000,2,5,24,5,4
0.5,0.5,10000,2,6,28,4,1
0.5,0.5,10000,2,7,36,8,4
0.5,0.5,10000,2,8,42,6,6
0.5,0.5,10000,2,9,51,9,7
0.5,0.5,10000,2,10,65,14,10
0.5,0.5,10000,2,11,84,19,12
0.5,0.5,10000,2,12,106,22,14
0.5,0.5,10000,2,13,133,27,14
0.5,0.5,10000,2,14,176,43,20
0.5,0.5,10000,2,15,220,44,34
0.5,0.5,10000,2,16,271,51,46
0.5,0.5,10000,2,17,338,67,46
0.5,0.5,10000,2,18,398,60,58
0.5,0.5,10000,2,19,472,74,43
0.5,0.5,10000,2,20,574,102,81
0.5,0.5,10000,2,21,688,114,86
0.5,0.5,10000,2,22,825,137,92
0.5,0.5,10000,2,23,1003,178,119
0.5,0.5,10000,2,24,1187,184,137
0.5,0.5,10000,2,25,1391,204,154
0.5,0.5,10000,2,26,1645,254,193
0.5,0.5,10000,2,27,1920,275,211
0.5,0.5,10000,2,28,2187,267,271
0.5,0.5,10000,2,29,2481,294,263
0.5,0.5,10000,2,30,2738,257,257
0.5,0.5,10000,2,31,3000,262,283
0.5,0.5,10000,2,32,3245,245,274
0.5,0.5,10000,2,33,3485,240,247
0.5,0.5,10000,2,34,3687,202,240
0.5,0.5,10000,2,35,3853,166,240
0.5,0.5,10000,2,36,3993,140,186
0.5,0.5,10000,2,37,4092,99,179
0.5,0.5,10000,2,38,4176,84,124
0.5,0.5,10000,2,39,4249,73,105
0.5,0.5,10000,2,40,4312,63,102
0.5,0.5,10000,2,41,4364,52,66
0.5,0.5,10000,2,42,4402,38,61
0.5,0.5,10000,2,43,4429,27,52
0.5,0.5,10000,2,44,4450,21,36
0.5,0.5,10000,2,45,4470,20,35
0.5,0.5,10000,2,46,4489,19,19
0.5,0.5,10000,2,47,4504,15,28
0.5,0.5,10000,2,48,4515,11,15
0.5,0.5,10000,2,49,4521,6,16
0.5,0.5,10000,2,50,4526,5,11
0.5,0.5,10000,2,51,4529,3,4
0.5,0.5,10000,2,52,4535,6,4
0.5,0.5,10000,2,53,4540,5,6
0.5,0.5,10000,2,54,4541,1,6
0.5,0.5,10000,2,55,4545,4,1
0.5,0.5,10000,2,56,4550,5,4
0.5,0.5,10000,2,57,4551,1,2
0.5,0.5,10000,2,58,4552,1,5
0.5,0.5,10000,2,59,4553,1,4
0.5,0.5,10000,2,60,4554,1,1
0.5,0.5,10000,2,61,4555,1,0
0.5,0.5,10000,2,62,4555,0,1
0.5,0.5,10000,2,63,4555,0,2
0.5,0.5,10000,2,64,4555,0,0
0.5,0.5,10000,2,65,4555,0,0
0.5,0.5,10000,2,66,4555,0,0
0.5,0.5,10000,2,67,4555,0,0
0.5,0.5,10000,2,68,4555,0,0
0.5,0.5,10000,2,69,4555,0,0
0.5,0.5,10000,2,70,4555,0,0
0.5,0.5,10000,2,71,4555,0,0
0.5,0.5,10000,2,72,4555,0,0
0.5,0.75,10000,2,1,7,2,4
0.5,0.75,10000,2,2,11,4,3
0.5,0.75,10000,2,3,16,5,3
0.5,0.75,10000,2,4,20,4,6
0.5,0.75,10000,2,5,25,5,2
0.5,0.75,10000,2,6,27,2,4
0.5,0.75,10000,2,7,30,3,5
0.5,0.75,10000,2,8,36,6,1
0.5,0.75,10000,2,9,44,8,6
0.5,0.75,10000,2,10,52,8,10
0.5,0.75,10000,2,11,61,9,6
0.5,0.75,10000,2,12,73,12,8
0.5,0.75,10000,2,13,87,14,8
0.5,0.75,10000,2,14,100,13,17
0.5,0.75,10000,2,15,111,11,15
0.5,0.75,10000,2,16,127,16,11
0.5,0.75,10000,2,17,149,22,15
0.5,0.75,10000,2,18,176,27,20
0.5,0.75,10000,2,19,202,26,23
0.5,0.75,10000,2,20,231,29,26
0.5,0.75,10000,2,21,256,25,24
0.5,0.75,10000,2,22,290,34,30
0.5,0.75,10000,2,23,328,38,32
0.5,0.75,10000,2,24,365,37,36
0.5,0.75,10000,2,25,408,43,35
0.5,0.75,10000,2,26,452,44,40
0.5,0.75,10000,2,27,501,49,49
0.5,0.75,10000,2,28,547,46,48
0.5,0.75,10000,2,29,608,61,40
0.5,0.75,10000,2,30,682,74,62
0.5,0.75,10000,2,31,745,63,69
0.5,0.75,10000,2,32,813,68,57
0.5,0.75,10000,2,33,878,65,71
0.5,0.75,10000,2,34,959,81,71
0.5,0.75,10000,2,35,1041,82,73
0.5,0.75,10000,2,36,1115,74,82
0.5,0.75,10000,2,37,1198,83,71
0.5,0.75,10000,2,38,1289,91,85
0.5,0.75,10000,2,39,1365,76,85
0.5,0.75,10000,2,40,1447,82,88
0.5,0.75,10000,2,41,1515,68,84
0.5,0.75,10000,2,42,1585,70,66
0.5,0.75,10000,2,43,1643,58,75
0.5,0.75,10000,2,44,1696,53,62
0.5,0.75,10000,2,45,1741,45,51
0.5,0.75,10000,2,46,1784,43,47
0.5,0.75,10000,2,47,1827,43,42
0.5,0.75,10000,2,48,1879,52,39
0.5,0.75,10000,2,49,1921,42,50
0.5,0.75,10000,2,50,1961,40,52
0.5,0.75,10000,2,51,1992,31,42
0.5,0.75,10000,2,52,2017,25,32
0.5,0.75,10000,2,53,2039,22,26
0.5,0.75,10000,2,54,2065,26,27
0.5,0.75,10000,2,55,2083,18,20
0.5,0.75,10000,2,56,2098,15,20
0.5,0.75,10000,2,57,2110,12,16
0.5,0.75,10000,2,58,2115,5,17
0.5,0.75,10000,2,59,2122,7,5
0.5,0.75,10000,2,60,2126,4,5
0.5,0.75,10000,2,61,2127,1,4
0.5,0.75,10000,2,62,2130,3,3
0.5,0.75,10000,2,63,2132,2,4
0.5,0.75,10000,2,64,2132,0,2
0.5,0.75,10000,2,65,2132,0,0
0.5,0.75,10000,2,66,2132,0,0
0.5,0.75,10000,2,67,2132,0,0
0.5,0.75,10000,2,68,2132,0,0
0.5,0.75,10000,2,69,2132,0,0
0.5,0.75,10000,2,70,2132,0,0
0.5,0.75,10000,2,71,2132,0,0
0.5,0.75,10000,2,72,2132,0,0
0.5,0.75,10000,2,73,2132,0,0
0.75,0.25,10000,2,1,9,4,1
0.75,0.25,10000,2,2,14,5,1
0.75,0.25,10000,2,3,21,7,2
0.75,0.25,10000,2,4,35,14,1
0.75,0.25,10000,2,5,65,30,7
0.75,0.25,10000,2,6,123,58,16
0.75,0.25,10000,2,7,214,91,23
0.75,0.25,10000,2,8,361,147,41
0.75,0.25,10000,2,9,569,208,62
0.75,0.25,10000,2,10,891,322,109
0.75,0.25,10000,2,11,1385,494,171
0.75,0.25,10000,2,12,2077,692,250
0.75,0.25,10000,2,13,2961,884,337
0.75,0.25,10000,2,14,3976,1015,490
0.75,0.25,10000,2,15,4973,997,608
0.75,0.25,10000,2,16,5801,828,693
0.75,0.25,10000,2,17,6410,609,755
0.75,0.25,10000,2,18,6830,420,699
0.75,0.25,10000,2,19,7063,233,652
0.75,0.25,10000,2,20,7188,125,534
0.75,0.25,10000,2,21,7273,85,458
0.75,0.25,10000,2,22,7329,56,330
0.75,0.25,10000,2,23,7356,27,269
0.75,0.25,10000,2,24,7372,16,209
0.75,0.25,10000,2,25,7378,6,143
0.75,0.25,10000,2,26,7380,2,149
0.75,0.25,10000,2,27,7381,1,93
0.75,0.25,10000,2,28,7381,0,68
0.75,0.25,10000,2,29,7381,0,60
0.75,0.25,10000,2,30,7381,0,56
0.75,0.25,10000,2,31,7381,0,29
0.75,0.25,10000,2,32,7381,0,21
0.75,0.25,10000,2,33,7381,0,13
0.75,0.25,10000,2,34,7381,0,3
0.75,0.25,10000,2,35,7381,0,7
0.75,0.25,10000,2,36,7381,0,4
0.75,0.25,10000,2,37,7381,0,1
0.75,0.25,10000,2,38,7381,0,3
0.75,0.25,10000,2,39,7381,0,2
0.75,0.25,10000,2,40,7381,0,3
0.75,0.25,10000,2,41,7381,0,0
0.75,0.25,10000,2,42,7381,0,2
0.75,0.25,10000,2,43,7381,0,2
0.75,0.25,10000,2,44,7381,0,1
0.75,0.25,10000,2,45,7381,0,1
0.75,0.25,10000,2,46,7381,0,0
0.75,0.25,10000,2,47,7381,0,1
0.75,0.25,10000,2,48,7381,0,0
0.75,0.25,10000,2,49,7381,0,0
0.75,0.25,10000,2,50,7381,0,0
0.75,0.25,10000,2,51,7381,0,1
0.75,0.25,10000,2,52,7381,0,0
0.75,0.25,10000,2,53,7381,0,0
0.75,0.25,10000,2,54,7381,0,0
0.75,0.25,10000,2,55,7381,0,0
0.75,0.25,10000,2,56,7381,0,0
0.75,0.25,10000,2,57,7381,0,0
0.75,0.25,10000,2,58,7381,0,0
0.75,0.25,10000,2,59,7381,0,0
0.75,0.25,10000,2,60,7381,0,0
0.75,0.5,10000,2,1,8,3,3
0.75,0.5,10000,2,2,8,0,4
0.75,0.5,10000,2,3,8,0,0
0.75,0.5,10000,2,4,8,0,0
0.75,0.5,10000,2,5,8,0,0
0.75,0.5,10000,2,6,8,0,1
0.75,0.5,10000,2,7,8,0,0
0.75,0.5,10000,2,8,8,0,0
0.75,0.5,10000,2,9,8,0,0
0.75,0.5,10000,2,10,8,0,0
0.75,0.5,10000,2,11,8,0,0
0.75,0.5,10000,2,12,8,0,0
0.75,0.5,10000,2,13,8,0,0
0.75,0.5,10000,2,14,8,0,0
0.75,0.5,10000,2,15,8,0,0
0.75,0.75,10000,2,1,5,0,4
0.75,0.75,10000,2,2,5,0,1
0.75,0.75,10000,2,3,5,0,0
0.75,0.75,10000,2,4,5,0,0
0.75,0.75,10000,2,5,5,0,0
0.75,0.75,10000,2,6,5,0,0
0.75,0.75,10000,2,7,5,0,0
0.75,0.75,10000,2,8,5,0,0
0.75,0.75,10000,2,9,5,0,0
0.75,0.75,10000,2,10,5,0,0
0.75,0.75,10000,2,11,5,0,0
