9,392,0,19
10,392,0,12
11,392,0,10
12,392,0,6
13,392,0,9
14,392,0,5
15,392,0,3
16,392,0,4
17,392,0,3
18,392,0,4
19,392,0,1
20,392,0,0
21,392,0,0
22,392,0,0
23,392,0,0
24,392,0,1
25,392,0,1
26,392,0,0
27,392,0,0
28,392,0,0
29,392,0,0
30,392,0,0
31,392,0,1
32,392,0,0
33,392,0,0
34,392,0,0
35,392,0,0
36,392,0,0
37,392,0,0
38,392,0,0
39,392,0,0
40,392,0,0
1,59,54,4
2,251,192,30
3,367,116,104
4,383,16,116
5,385,2,75
6,385,0,32
7,385,0,13
8,386,1,6
9,386,0,2
10,386,0,3
11,386,0,0
12,386,0,0
13,386,0,1
14,386,0,0
15,386,0,0
16,386,0,0
17,386,0,0
18,386,0,0
19,386,0,0
20,386,0,0
21,386,0,0
22,386,0,0
1,69,64,3
2,279,210,49
3,367,88,178
4,377,10,105
5,381,4,32
6,381,0,11
7,381,0,3
8,381,0,0
9,381,0,0
10,381,0,0
11,381,0,0
12,381,0,0
13,381,0,0
14,381,0,0
15,381,0,0
16,381,0,0
1,15,10,2
2,95,80,4
3,264,169,21
4,344,80,61
5,380,36,54
6,394,14,70
7,399,5,44
8,408,9,48
9,412,4,18
10,413,1,22
11,414,1,16
12,415,1,16
13,415,0,5
14,415,0,9
15,415,0,7
16,415,0,5
17,415,0,3
18,415,0,1
19,415,0,2
20,415,0,0
21,415,0,2
22,415,0,1
23,415,0,0
24,415,0,1
25,415,0,1
26,415,0,0
27,415,0,0
28,415,0,1
29,415,0,0
30,415,0,0
31,415,0,0
32,415,0,0
33,415,0,0
34,415,0,1
35,415,0,0
36,415,0,0
37,415,0,0
38,415,0,0
39,415,0,0
40,415,0,0
41,415,0,0
42,415,0,0
43,415,0,0
1,75,70,2
2,245,170,28
3,344,99,105
4,365,21,90
5,372,7,59
6,376,4,43
7,383,7,21
8,383,0,19
9,384,1,9
10,384,0,2
11,384,0,2
12,384,0,3
13,384,0,1
14,384,0,0
15,384,0,0
16,384,0,0
17,384,0,0
18,384,0,0
19,384,0,0
20,384,0,0
21,384,0,0
22,384,0,0
1,37,32,5
2,178,141,25
3,301,123,116
4,341,40,116
5,350,9,62
6,350,0,17
7,351,1,6
8,351,0,3
9,351,0,0
10,351,0,1
11,351,0,0
12,351,0,0
13,351,0,0
14,351,0,0
15,351,0,0
16,351,0,0
17,351,0,0
18,351,0,0
19,351,0,0
1,39,34,0
2,242,203,8
3,385,143,65
4,411,26,72
5,422,11,70
6,424,2,45
7,427,3,43
8,428,1,24
9,428,0,20
10,429,1,14
11,429,0,19
12,429,0,15
13,429,0,11
14,429,0,3
15,429,0,4
16,429,0,6
17,429,0,1
18,429,0,3
19,429,0,0
20,429,0,0
21,429,0,4
22,429,0,1
23,429,0,1
24,429,0,0
25,429,0,0
26,429,0,0
27,429,0,0
28,429,0,0
29,429,0,0
30,429,0,0
31,429,0,0
32,429,0,0
1,122,117,3
2,347,225,57
3,401,54,137
4,412,11,90
5,415,3,62
6,416,1,27
7,417,1,19
8,417,0,12
9,417,0,7
10,417,0,1
11,417,0,0
12,417,0,0
13,417,0,1
14,417,0,0
15,417,0,0
16,417,0,1
17,417,0,0
18,417,0,0
19,417,0,0
20,417,0,0
21,417,0,0
22,417,0,0
23,417,0,0
24,417,0,0
25,417,0,0
1,106,101,4
2,322,216,74
3,378,56,180
4,393,15,90
5,394,1,35
6,394,0,8
7,394,0,2
8,394,0,0
9,394,0,0
10,394,0,0
11,394,0,1
12,394,0,0
13,394,0,0
14,394,0,0
15,394,0,0
16,394,0,0
17,394,0,0
18,394,0,0
19,394,0,0
20,394,0,0
1,182,177,2
2,386,204,46
3,426,40,78
4,429,3,59
5,430,1,60
6,432,2,39
7,433,1,40
8,433,0,25
9,433,0,26
10,433,0,11
11,433,0,12
12,433,0,10
13,433,0,7
14,433,0,7
15,433,0,5
16,433,0,2
17,433,0,1
18,433,0,2
19,433,0,0
20,433,0,0
21,433,0,0
22,433,0,0
23,433,0,0
24,433,0,1
25,433,0,0
26,433,0,0
27,433,0,0
28,433,0,0
29,433,0,0
30,433,0,0
31,433,0,0
32,433,0,0
33,433,0,0
1,73,68,2
2,343,270,38
3,421,78,157
4,431,10,114
5,432,1,52
6,432,0,41
7,432,0,15
8,432,0,5
9,432,0,4
10,432,0,3
11,432,0,1
12,432,0,0
13,432,0,0
14,432,0,0
15,432,0,0
16,432,0,0
17,432,0,0
18,432,0,0
19,432,0,0
20,432,0,0
1,71,66,3
2,324,253,46
3,416,92,209
4,424,8,126
5,425,1,31
6,425,0,6
7,425,0,2
8,425,0,1
9,425,0,0
10,425,0,1
11,425,0,0
12,425,0,0
13,425,0,0
14,425,0,0
15,425,0,0
16,425,0,0
17,425,0,0
18,425,0,0
19,425,0,0
1,78,73,1
2,322,244,23
3,664,342,69
4,999,335,137
5,1234,235,204
6,1391,157,182
7,1489,98,193
8,1548,59,172
9,1582,34,150
10,1609,27,101
11,1635,26,93
12,1651,16,71
13,1660,9,75
14,1663,3,40
15,1670,7,45
16,1672,2,33
17,1673,1,21
18,1676,3,15
19,1676,0,10
20,1676,0,9
21,1676,0,7
22,1676,0,5
23,1677,1,8
24,1677,0,4
25,1677,0,1
26,1677,0,3
27,1677,0,1
28,1677,0,0
29,1677,0,0
30,1678,1,2
31,1679,1,2
32,1679,0,0
33,1679,0,0
34,1680,1,0
35,1680,0,2
36,1680,0,0
37,1681,1,1
38,1681,0,0
39,1681,0,1
40,1681,0,0
41,1681,0,0
42,1681,0,0
43,1681,0,0
44,1681,0,0
45,1681,0,0
46,1681,0,0
47,1681,0,0
48,1681,0,0
1,20,15,3
2,51,31,3
3,143,92,26
4,346,203,52
5,640,294,130
6,903,263,226
7,1032,129,250
8,1109,77,166
9,1154,45,131
10,1177,23,88
11,1193,16,52
12,1203,10,32
13,1205,2,21
14,1207,2,13
15,1210,3,8
16,1210,0,4
17,1210,0,2
18,1210,0,3
19,1210,0,0
20,1210,0,0
21,1210,0,0
22,1210,0,0
23,1210,0,0
24,1210,0,0
25,1210,0,0
26,1210,0,0
27,1210,0,0
1,12,7,4
2,21,9,5
3,35,14,7
4,65,30,15
5,157,92,28
6,379,222,69
7,636,257,183
8,812,176,233
9,918,106,205
10,976,58,120
11,1003,27,83
12,1012,9,37
13,1016,4,20
14,1017,1,6
15,1017,0,1
16,1017,0,0
17,1017,0,1
18,1017,0,0
19,1017,0,0
20,1017,0,0
21,1017,0,0
22,1017,0,0
23,1017,0,0
24,1017,0,0
25,1017,0,0
26,1017,0,0
1,107,102,1
2,573,466,24
3,1237,664,146
4,1621,384,273
5,1814,193,287
6,1901,87,292
7,1955,54,223
8,1982,27,177
9,1994,12,148
10,2000,6,113
11,2003,3,81
12,2007,4,53
13,2008,1,46
14,2008,0,32
15,2008,0,27
16,2008,0,19
17,2008,0,15
18,2008,0,17
19,2008,0,13
20,2008,0,3
21,2008,0,7
22,2008,0,2
23,2008,0,2
24,2008,0,0
25,2008,0,3
26,2008,0,0
27,2008,0,3
28,2008,0,0
29,2008,0,0
30,2008,0,0
31,2008,0,0
32,2008,0,0
33,2008,0,0
34,2008,0,0
35,2008,0,0
36,2008,0,0
37,2008,0,0
38,2008,0,1
39,2008,0,0
40,2008,0,0
41,2008,0,0
42,2008,0,0
43,2008,0,0
44,2008,0,0
45,2008,0,0
46,2008,0,0
47,2008,0,0
1,40,35,2
2,242,202,16
3,809,567,114
4,1334,525,339
5,1613,279,434
6,1727,114,336
7,1785,58,236
8,1808,23,152
9,1819,11,96
10,1824,5,40
11,1825,1,23
12,1828,3,23
13,1828,0,5
14,1828,0,4
15,1828,0,3
16,1828,0,4
17,1828,0,0
18,1828,0,1
19,1828,0,0
20,1828,0,0
21,1828,0,0
22,1828,0,0
23,1828,0,0
24,1828,0,0
25,1828,0,0
26,1828,0,0
27,1828,0,0
1,22,17,4
2,145,123,17
3,608,463,95
4,1155,547,359
5,1429,274,514
6,1541,112,322
7,1571,30,185
8,1580,9,62
9,1582,2,20
10,1582,0,4
11,1582,0,0
12,1582,0,0
13,1582,0,0
14,1582,0,0
15,1582,0,0
16,1582,0,0
17,1582,0,0
18,1582,0,0
19,1582,0,0
1,30,25,1
2,245,215,8
3,1056,811,61
4,1764,708,261
5,2067,303,367
6,2155,88,336
7,2189,34,276
8,2196,7,211
9,2198,2,170
10,2200,2,118
11,2200,0,97
12,2200,0,69
13,2200,0,63
14,2200,0,39
15,2200,0,35
16,2200,0,22
17,2200,0,13
18,2200,0,18
19,2200,0,7
20,2200,0,10
21,2200,0,6
22,2200,0,5
23,2200,0,2
24,2200,0,1
25,2200,0,2
26,2200,0,0
27,2200,0,1
28,2200,0,0
29,2200,0,0
30,2200,0,0
31,2200,0,0
32,2200,0,1
33,2200,0,0
34,2200,0,0
35,2200,0,0
36,2200,0,0
37,2200,0,0
38,2200,0,0
39,2200,0,0
40,2200,0,0
41,2200,0,0
1,58,53,2
2,507,449,34
3,1359,852,222
4,1869,510,541
5,2038,169,529
6,2090,52,368
7,2113,23,196
8,2116,3,112
9,2116,0,60
10,2116,0,24
11,2116,0,16
12,2116,0,7
13,2116,0,2
14,2116,0,2
15,2116,0,0
16,2116,0,0
17,2116,0,1
18,2116,0,0
19,2116,0,0
20,2116,0,0
21,2116,0,0
22,2116,0,0
23,2116,0,0
24,2116,0,0
25,2116,0,0
26,2116,0,0
1,33,28,5
2,197,164,20
3,954,757,121
4,1672,718,606
5,1939,267,700
6,2006,67,360
7,2026,20,134
8,2031,5,55
9,2035,4,16
10,2036,1,13
11,2036,0,6
12,2036,0,0
13,2036,0,0
14,2036,0,0
15,2036,0,0
16,2036,0,0
17,2036,0,0
18,2036,0,0
19,2036,0,0
20,2036,0,0
1,26,21,1
2,198,172,5
3,1173,975,39
4,2253,1080,284
5,2846,593,469
6,3109,263,515
7,3244,135,451
8,3313,69,366
9,3366,53,303
10,3392,26,244
11,3402,10,196
12,3407,5,145
13,3413,6,113
14,3414,1,65
15,3417,3,52
16,3419,2,40
17,3421,2,32
18,3421,0,28
19,3421,0,18
20,3421,0,20
21,3421,0,10
22,3421,0,9
23,3421,0,6
24,3421,0,1
25,3421,0,2
26,3421,0,1
27,3421,0,2
28,3421,0,0
29,3421,0,0
30,3421,0,2
31,3421,0,0
32,3421,0,1
33,3421,0,0
34,3421,0,0
35,3421,0,1
36,3421,0,0
37,3421,0,0
38,3421,0,0
39,3421,0,0
40,3421,0,0
41,3421,0,0
42,3421,0,0
43,3421,0,0
44,3421,0,0
1,91,86,2
2,769,678,51
3,1887,1118,383
4,2534,647,717
5,2823,289,676
6,2933,110,516
7,2979,46,287
8,3002,23,163
9,3009,7,99
10,3012,3,54
11,3016,4,33
12,3017,1,21
13,3019,2,12
14,3019,0,1
15,3019,0,2
16,3020,1,0
17,3020,0,1
18,3020,0,2
19,3020,0,0
20,3020,0,0
21,3020,0,0
22,3020,0,0
23,3020,0,0
24,3020,0,0
25,3020,0,0
26,3020,0,0
27,3020,0,0
1,81,76,4
2,584,503,61
3,1686,1102,382
4,2340,654,905
5,2563,223,730
6,2652,89,351
7,2678,26,161
8,2681,3,69
9,2682,1,12
10,2683,1,6
11,2683,0,1
12,2683,0,1
13,2683,0,0
14,2683,0,0
15,2683,0,0
16,2683,0,0
17,2683,0,0
18,2683,0,0
19,2683,0,0
20,2683,0,0
21,2683,0,0
1,199,194,3
2,1632,1433,39
3,3041,1409,389
4,3498,457,669
5,3642,144,577
6,3701,59,502
7,3720,19,389
8,3730,10,306
9,3732,2,223
10,3735,3,151
11,3735,0,116
12,3735,0,87
13,3735,0,53
14,3735,0,58
15,3735,0,39
16,3735,0,27
17,3735,0,26
18,3735,0,20
19,3735,0,13
20,3735,0,14
21,3735,0,5
22,3735,0,7
23,3735,0,3
24,3735,0,9
25,3735,0,4
26,3735,0,3
27,3735,0,0
28,3735,0,0
29,3735,0,2
30,3735,0,0
31,3735,0,0
32,3735,0,0
33,3735,0,0
34,3735,0,0
35,3735,0,0
36,3735,0,0
37,3735,0,1
38,3735,0,0
39,3735,0,0
40,3735,0,0
41,3735,0,0
42,3735,0,0
43,3735,0,0
44,3735,0,0
45,3735,0,0
46,3735,0,0
1,271,266,0
2,1808,1537,135
3,3078,1270,858
4,3436,358,1020
5,3545,109,702
6,3577,32,410
7,3586,9,231
8,3590,4,119
9,3590,0,55
10,3590,0,31
11,3590,0,16
12,3590,0,3
13,3590,0,5
14,3590,0,2
15,3590,0,2
16,3590,0,1
17,3590,0,0
18,3590,0,0
19,3590,0,0
20,3590,0,0
21,3590,0,0
22,3590,0,0
23,3590,0,0
24,3590,0,0
25,3590,0,0
1,30,25,5
2,597,567,19
3,2345,1748,427
4,3165,820,1410
5,3361,196,1001
6,3402,41,361
7,3411,9,128
8,3413,2,45
9,3413,0,15
10,3413,0,2
11,3413,0,0
12,3413,0,0
13,3413,0,0
14,3413,0,0
15,3413,0,0
16,3413,0,0
17,3413,0,0
18,3413,0,0
19,3413,0,0
1,43,38,1
2,679,636,14
3,2878,2199,145
4,3638,760,700
5,3794,156,706
6,3832,38,548
7,3840,8,404
8,3842,2,345
9,3843,1,255
10,3843,0,193
11,3843,0,143
12,3843,0,111
13,3843,0,66
14,3843,0,60
15,3843,0,41
16,3843,0,30
17,3843,0,13
18,3843,0,20
19,3843,0,11
20,3843,0,8
21,3843,0,10
22,3843,0,7
23,3843,0,0
24,3843,0,4
25,3843,0,0
26,3843,0,2
27,3843,0,0
28,3843,0,3
29,3843,0,0
30,3843,0,0
31,3843,0,1
32,3843,0,1
33,3843,0,1
34,3843,0,0
35,3843,0,0
36,3843,0,0
37,3843,0,0
38,3843,0,0
39,3843,0,0
40,3843,0,0
41,3843,0,0
42,3843,0,0
1,89,84,2
2,1435,1346,47
3,3295,1860,701
4,3707,412,1276
5,3774,67,861
6,3791,17,415
7,3796,5,245
8,3796,0,130
9,3796,0,55
10,3796,0,34
11,3796,0,17
12,3796,0,6
13,3796,0,3
14,3796,0,2
15,3796,0,0
16,3796,0,1
17,3796,0,0
18,3796,0,0
19,3796,0,1
20,3796,0,0
21,3796,0,0
22,3796,0,0
23,3796,0,0
24,3796,0,0
25,3796,0,0
26,3796,0,0
27,3796,0,0
28,3796,0,0
1,191,186,3
2,1981,1790,137
3,3414,1433,1388
4,3679,265,1401
5,3712,33,557
6,3715,3,164
7,3715,0,49
8,3715,0,14
9,3715,0,2
10,3715,0,0
11,3715,0,0
12,3715,0,0
13,3715,0,0
14,3715,0,0
15,3715,0,0
16,3715,0,0
17,3715,0,0
18,3715,0,0
1,166,161,2
2,1362,1196,38
3,2937,1575,309
4,3579,642,647
5,3814,235,660
6,3924,110,577
7,3999,75,398
8,4038,39,326
9,4055,17,289
10,4069,14,178
11,4074,5,152
12,4077,3,119
13,4081,4,79
14,4084,3,81
15,4084,0,55
16,4084,0,42
17,4085,1,32
18,4085,0,23
19,4085,0,15
20,4085,0,12
21,4085,0,23
22,4085,0,6
23,4085,0,10
24,4085,0,4
25,4085,0,0
26,4085,0,4
27,4085,0,0
28,4085,0,2
29,4085,0,0
30,4085,0,0
31,4085,0,1
32,4085,0,1
33,4085,0,0
34,4085,0,0
35,4085,0,0
36,4085,0,0
37,4085,0,0
38,4085,0,0
39,4085,0,0
40,4085,0,0
41,4085,0,0
1,179,174,3
2,1348,1169,82
3,2943,1595,603
4,3510,567,1077
5,3689,179,854
6,3757,68,516
7,3777,20,298
8,3795,18,169
9,3801,6,87
10,3802,1,53
11,3802,0,31
12,3802,0,13
13,3802,0,7
14,3802,0,2
15,3802,0,4
16,3802,0,2
17,3802,0,1
18,3802,0,0
19,3802,0,0
20,3802,0,0
21,3802,0,0
22,3802,0,0
23,3802,0,0
24,3802,0,0
25,3802,0,0
26,3802,0,0
1,86,81,4
2,1007,921,65
3,2717,1710,704
4,3317,600,1450
5,3489,172,821
6,3550,61,333
7,3564,14,131
8,3568,4,48
9,3568,0,11
10,3568,0,1
11,3568,0,0
12,3568,0,0
13,3568,0,0
14,3568,0,0
15,3568,0,0
16,3568,0,0
17,3568,0,0
18,3568,0,0
19,3568,0,0
1,193,188,2
2,2166,1973,57
3,3786,1620,546
4,4145,359,765
5,4233,88,701
6,4269,36,562
7,4283,14,398
8,4287,4,284
9,4289,2,240
10,4289,0,185
11,4290,1,143
12,4290,0,101
13,4290,0,79
14,4290,0,53
15,4290,0,55
16,4290,0,31
17,4290,0,25
18,4290,0,17
19,4290,0,12
20,4290,0,7
21,4290,0,5
22,4290,0,3
23,4290,0,5
24,4290,0,1
25,4290,0,2
26,4290,0,3
27,4290,0,2
28,4290,0,4
29,4290,0,0
30,4290,0,0
31,4290,0,0
32,4290,0,1
33,4290,0,0
34,4290,0,0
35,4290,0,0
36,4290,0,0
37,4290,0,0
38,4290,0,0
39,4290,0,0
40,4290,0,0
41,4290,0,0
42,4290,0,0
43,4290,0,0
44,4290,0,0
45,4290,0,0
46,4290,0,0
47,4290,0,0
48,4290,0,0
49,4290,0,0
50,4290,0,0
51,4290,0,0
52,4290,0,0
53,4290,0,1
54,4290,0,0
55,4290,0,0
56,4290,0,0
57,4290,0,0
58,4290,0,0
59,4290,0,0
60,4290,0,0
61,4290,0,0
62,4290,0,0
1,151,146,4
2,2021,1870,73
3,3784,1763,983
4,4111,327,1352
5,4167,56,874
6,4180,13,442
7,4186,6,232
8,4186,0,117
9,4186,0,46
10,4186,0,23
11,4186,0,16
12,4186,0,9
13,4186,0,6
14,4186,0,4
15,4186,0,3
16,4186,0,0
17,4186,0,1
18,4186,0,1
19,4186,0,0
20,4186,0,0
21,4186,0,0
22,4186,0,0
23,4186,0,0
24,4186,0,0
25,4186,0,0
26,4186,0,0
27,4186,0,0
1,379,374,3
2,2740,2361,279
3,3901,1161,1870
4,4056,155,1323
5,4087,31,409
6,4092,5,149
7,4092,0,47
8,4092,0,5
9,4092,0,5
10,4093,1,2
11,4093,0,1
12,4093,0,0
13,4093,0,0
14,4093,0,0
15,4093,0,0
16,4093,0,0
17,4093,0,0
18,4093,0,0
19,4093,0,0
20,4093,0,0
1,138,133,0
2,2346,2208,34
3,4106,1760,560
4,4336,230,879
5,4368,32,682
6,4377,9,563
7,4379,2,420
8,4379,0,328
9,4379,0,226
10,4379,0,175
11,4379,0,129
12,4379,0,104
13,4379,0,70
14,4379,0,57
15,4379,0,36
16,4379,0,19
17,4379,0,22
18,4379,0,15
19,4379,0,15
20,4379,0,10
21,4379,0,9
22,4379,0,3
23,4379,0,10
24,4379,0,1
25,4379,0,1
26,4379,0,5
27,4379,0,3
28,4379,0,1
29,4379,0,0
30,4379,0,1
31,4379,0,1
32,4379,0,0
33,4379,0,0
34,4379,0,0
35,4379,0,0
36,4379,0,0
37,4379,0,0
38,4379,0,0
39,4379,0,0
40,4379,0,0
1,251,246,2
2,2907,2656,130
3,4211,1304,1371
4,4317,106,1316
5,4338,21,774
6,4341,3,377
7,4341,0,192
8,4341,0,91
9,4341,0,48
10,4341,0,19
11,4341,0,11
12,4341,0,4
13,4341,0,1
14,4341,0,3
15,4341,0,1
16,4341,0,1
17,4341,0,0
18,4341,0,0
19,4341,0,0
20,4341,0,0
21,4341,0,0
22,4341,0,0
23,4341,0,0
24,4341,0,0
25,4341,0,0
1,129,124,3
2,2341,2212,94
3,4108,1767,1686
4,4288,180,1771
5,4307,19,536
6,4308,1,156
7,4309,1,44
8,4309,0,16
9,4309,0,3
10,4309,0,0
11,4309,0,0
12,4309,0,0
13,4309,0,0
14,4309,0,0
15,4309,0,0
16,4309,0,0
17,4309,0,0
18,4309,0,0
1,15,10,1
2,45,30,3
3,230,185,10
4,762,532,62
5,1425,663,184
6,1977,552,286
7,2361,384,359
8,2650,289,357
9,2827,177,331
10,2962,135,315
11,3057,95,274
12,3114,57,212
13,3166,52,180
14,3198,32,143
15,3218,20,122
16,3229,11,98
17,3236,7,83
18,3240,4,55
19,3244,4,47
20,3245,1,29
21,3246,1,29
22,3247,1,19
23,3247,0,15
24,3247,0,10
25,3247,0,6
26,3247,0,6
27,3247,0,2
28,3247,0,1
29,3247,0,2
30,3247,0,1
31,3247,0,1
32,3247,0,3
33,3247,0,0
34,3247,0,0
35,3247,0,1
36,3247,0,0
37,3247,0,0
38,3247,0,0
39,3247,0,0
40,3247,0,0
41,3247,0,0
42,3247,0,0
43,3247,0,0
44,3247,0,0
1,18,13,2
2,66,48,4
3,268,202,28
4,782,514,104
5,1372,590,320
6,1824,452,467
7,2108,284,465
8,2277,169,344
9,2359,82,249
10,2415,56,181
11,2449,34,130
12,2470,21,82
13,2489,19,48
14,2494,5,33
15,2495,1,17
16,2496,1,10
17,2496,0,6
18,2496,0,3
19,2496,0,0
20,2496,0,1
21,2496,0,0
22,2496,0,1
23,2496,0,1
24,2496,0,0
25,2496,0,0
26,2496,0,0
27,2496,0,0
28,2496,0,0
29,2496,0,0
30,2496,0,0
31,2496,0,0
32,2496,0,0
1,30,25,3
2,168,138,22
3,594,426,109
4,1175,581,350
5,1581,406,538
6,1795,214,428
7,1899,104,245
8,1949,50,151
9,1982,33,77
10,2005,23,47
11,2009,4,29
12,2010,1,7
13,2010,0,4
14,2010,0,0
15,2010,0,0
16,2010,0,0
17,2010,0,0
18,2010,0,0
19,2010,0,0
20,2010,0,0
21,2010,0,0
22,2010,0,0
1,25,20,1
2,231,206,2
3,1167,936,53
4,2434,1267,285
5,3263,829,513
6,3688,425,600
7,3898,210,611
8,3997,99,435
